unique_id,timestamp,msg
7071b134-7233-4e3d-8d9c-bdec6f1530e6,1599624316.3470848,252359 items converted to time series
6ee274cc-eb28-42f9-88c5-a8017ef55d5b,1599624317.6410756,...unsuccessful insert: __enter__
87dc3c8b-dc13-4059-9b1b-42ed71afb42e,1599624320.3731978,loading invoices-2019-08.json
ade0346a-a166-4973-8f75-e5da2bcbfb25,1599624321.2213316,loading invoices-2019-09.json
64f6cfb9-1932-40f8-a8e7-ee70f8e78c64,1599624322.4400158,loading invoices-2019-10.json
4f997439-5abb-418b-934d-9e206b0de42c,1599624324.1302052,loading invoices-2019-11.json
9799f79d-3e6d-442c-aade-53ea015d3c21,1599624326.1692536,loading invoices-2019-12.json
05742a8a-b7ce-466a-a362-00b0c5a1715f,1599624326.6706789,252359 items loaded
c4c56c05-aaff-423f-bf0d-35ed7bfe5348,1599624333.7393067,252359 items converted to time series
aac68a33-20bd-40e0-9031-e0ef038fc18c,1599624335.1080685,...unsuccessful insert: __enter__
24df10b8-332c-4f35-811a-c7f37803f9ff,1599624338.1339066,loading invoices-2019-08.json
6a47de4c-6cf1-4e18-b048-aedf7f25cb7b,1599624338.9806335,loading invoices-2019-09.json
ff1fb367-fb98-4a6f-9f90-fc0757f97889,1599624340.1758468,loading invoices-2019-10.json
a7d6fc30-cd8b-4b96-86a9-3e337972eefb,1599624341.7124379,loading invoices-2019-11.json
83d59f77-5164-4408-8d5f-6fdf607caec8,1599624343.7369127,loading invoices-2019-12.json
8130c616-ac41-41a0-94c9-e5d78011c82d,1599624344.2209873,252359 items loaded
4e3fe0d8-fb22-4091-8d54-2a4058ad211c,1599624350.9405317,252359 items converted to time series
405a1444-573a-4a44-bd48-7a8f69a6f756,1599624352.2369187,...unsuccessful insert: __enter__
b5a7b1c3-df58-411b-a8f7-fe47c35553cd,1599624355.0722492,loading invoices-2019-08.json
2acff3d6-c41b-432e-a473-490acdd81f6d,1599624355.9101303,loading invoices-2019-09.json
3bdd2043-a443-4746-af88-8959d2efbfaf,1599624357.1242437,loading invoices-2019-10.json
9505654b-d129-4b56-9092-7e142dc2a80e,1599624359.041441,loading invoices-2019-11.json
e92ac4c8-ea7b-428b-bbb2-c68e178da436,1599624361.554605,loading invoices-2019-12.json
6f70a9bf-8f36-49ba-977a-1ecfba623aa7,1599624362.055086,252359 items loaded
192a1c1d-66f6-482e-96cf-59aa2f26d78c,1599624369.383734,252359 items converted to time series
d77272cf-6901-4e00-8937-ab5745084f1e,1599624370.730354,...unsuccessful insert: __enter__
30a45819-bc57-4cf8-8859-9e9d035cf6c1,1599624373.5335019,loading invoices-2019-08.json
5a71eb33-7b3c-4989-9553-e163468e6945,1599624374.4228673,loading invoices-2019-09.json
efbe54d2-7458-4dc0-b40e-84c08923cff8,1599624375.678396,loading invoices-2019-10.json
b39926a2-0d24-4962-87c4-c55e9b6dac89,1599624377.2800367,loading invoices-2019-11.json
462c50f3-b3cf-431d-a270-fc22d1d04f71,1599624379.310766,loading invoices-2019-12.json
ad8e7ab0-5edf-42e5-ad94-1ffeea199862,1599624379.8371825,252359 items loaded
5654a537-d86c-4e6a-8e67-f428651f1b3f,1599624386.7592652,252359 items converted to time series
4ee9a84f-e61c-4c33-b360-135a7adbe64a,1599624388.1017418,...unsuccessful insert: __enter__
e9e35fe8-b4de-4649-945c-707f2fb5e8aa,1599624391.098201,loading invoices-2019-08.json
e7a28cea-6ff1-45cc-85d2-b4305686da56,1599624391.945465,loading invoices-2019-09.json
f6ab12e5-ac9f-4680-93d1-6d22a80df182,1599624393.181361,loading invoices-2019-10.json
07a52d08-954e-4305-8bd6-22ccc87467d3,1599624394.746645,loading invoices-2019-11.json
a290b515-299e-467b-87c5-047557265895,1599624396.7936769,loading invoices-2019-12.json
c17ca0a5-5efd-4a91-bcaa-b2d57de86eb6,1599624397.3094172,252359 items loaded
f2187eb4-18c5-4a24-b92e-35e5a34843d2,1599624404.2648084,252359 items converted to time series
e52fde41-1917-4f3a-8792-4318a34fb7c5,1599624405.6072965,...unsuccessful insert: __enter__
1c29c5df-909a-475d-a956-58f3d29d457e,1599624408.365782,loading invoices-2019-08.json
f3321f03-577c-40f5-81c9-a9a038647870,1599624409.2064564,loading invoices-2019-09.json
bdd73852-ae98-4b54-9470-cd48e9cc3dc0,1599624410.4532552,loading invoices-2019-10.json
91c1180f-b18e-4eed-8f9c-f25cfe813007,1599624412.0306013,loading invoices-2019-11.json
4f3b738a-9b8e-42fe-90ab-758c5409304a,1599624414.0902083,loading invoices-2019-12.json
dec8afb9-282b-4082-a37e-ec036c91ba01,1599624414.611267,252359 items loaded
0307a8b3-dc0d-4d45-b68e-b4ee10e34c1e,1599624421.703065,252359 items converted to time series
25df15c0-0958-41e3-99d4-a72064c099f1,1599624423.0462992,...unsuccessful insert: __enter__
248355be-308f-4fc5-988b-50c8b6304acb,1599624425.9059062,loading invoices-2019-08.json
73b9bd52-4da8-48a6-8f87-5115270cb901,1599624426.8296194,loading invoices-2019-09.json
f04d49ad-46ed-48aa-9efb-a0562b3399b0,1599624428.0818496,loading invoices-2019-10.json
0ca9ac59-ac86-4ad6-9d0b-923ff25717ce,1599624429.713768,loading invoices-2019-11.json
6c991d4a-7267-4a2b-81cd-31f7daa8a875,1599624431.7383196,loading invoices-2019-12.json
55d5df50-0332-47e0-9874-a70768d653d2,1599624432.2229729,252359 items loaded
7ddf2f9c-23f2-4182-81a0-af4dede64654,1599624438.9355464,252359 items converted to time series
c73c07c3-cbb2-46cc-9b70-0277d8f307e5,1599624440.2237077,...unsuccessful insert: __enter__
026766ac-3960-4683-9dd6-8b08eb21b022,1599624443.0091674,loading invoices-2019-08.json
1b071d82-cb9b-4b4a-aa73-cfb7686bbd12,1599624443.860185,loading invoices-2019-09.json
c1d4d5b6-e832-4d17-ab65-3b4c78bcdb92,1599624445.073191,loading invoices-2019-10.json
cd3cce3d-ca8a-488d-a3a1-ec80cfbedcbb,1599624446.6047897,loading invoices-2019-11.json
0fc61684-d8ee-4349-8240-b9ac0b043ec5,1599624448.6341069,loading invoices-2019-12.json
f8446789-9139-477e-9639-b957f6ecfb95,1599624449.1224487,252359 items loaded
af29a99f-5029-42ae-8d0a-29c48e49da53,1599624457.2647917,252359 items converted to time series
f2a465a4-8a5f-4040-878c-08081fc74b6a,1599624458.75495,...unsuccessful insert: __enter__
555b1cdc-e796-480c-9f1a-edb16208cbe8,1599624462.018678,loading invoices-2019-08.json
ef1b73a4-6ad2-4d4f-83ac-57dbac7531af,1599624462.889778,loading invoices-2019-09.json
66a063f8-e851-47a3-ae7b-ec51001465f7,1599624464.1091874,loading invoices-2019-10.json
bfd1a849-2882-4a65-8023-910335f6b82f,1599624465.6471817,loading invoices-2019-11.json
edc513f4-8186-497b-b13e-0ceb351d5d40,1599624467.8071856,loading invoices-2019-12.json
0a1d2ba2-5d14-42ad-8dca-50099ccf6bd4,1599624468.3057625,252359 items loaded
